lead_hashed_id,campaign_joined_date,lead_job_title,lead_industry,lead_country,campaign_name,lead_source,lead_status
76e6246bfa4b9b5c3e33d3c6db8bed02,2021-12-10,Lecturer,Education & Training,MY,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Nurture
76e6a7030630092ef1e7368722f222b6,2021-12-14,student,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
76e83edc79dbd29adcb3efbd97e8105b,2021-12-08,43,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
76f9506d9dc3d1c1f08989cc2d545c95,2021-12-16,Hoi,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
770a9f774b4a4ba3b62e63df31afe665,2021-12-06,123,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
7719063ecfd03aa01d53bcd0d7e5d9a9,2021-12-12,designer,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
7725c9cdc84b46e2f22fcec47794bf4c,2021-12-01,Manager,,,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
776458db3a5712711fe95bcc07286a78,2021-11-30,bl x76fgh0,,EG,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Takeover,Disqualified
77bf5a04fc397723be0fe20a64d34fdc,2021-12-08,1,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
77c8e6f7bb3db1b4b0a0dae74ed890e3,2021-12-07,CEO,,GB,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Unsubscribed
786ff306ba42128d1ebf146db0582037,2021-11-29,Owner,,AR,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
78c5bb6f55606c76e0578329c0222393,2021-12-15,nnghfgfgfd,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
78dd39e53e956a1adcead77b05901191,2021-11-26,acme,,IT,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,New
78f213053c9a8fb61f24324fab42b75e,2021-12-05,student,,MY,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Takeover,Disqualified
78fbe1e05035bfa2cd15bf66ae45ed26,2021-12-16,hr,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
79071b052db13a53c68aee0465f01367,2021-12-08,government employee,,SA,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Takeover,Nurture
791373def8a3acd9a2568ac84bd4345f,2021-12-17,学员,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
791b6c98d330e2d8833ac7c8598041f1,2021-12-10,yjcyjc,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
796a6c06cd9de732536d61c12e56d19c,2021-11-29,GM group IT,Construction,ZA,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Nurture
796f1886c873b4ae7f06f7d3c6e3b6ab,2021-12-06,普通职员,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
79a2e4217e32c403984ea7f67b9e71e4,2021-12-24,1,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
79e052d4469f92cfb43c0f4f075e1ed8,2021-12-17,qqqq,,NL,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
79e81808e82739ebe77ff54701bc4365,2021-12-16,Dr.,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
7a21a8a36c1c5e85d2c11997639023e5,2021-12-13,DevOps MLOps Engineer,,CH,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,New
7a4b70e6ff9310df78bf40e76f721db2,2021-12-09,engineer,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
7a55bf72c8a6f80546563eda551714aa,2021-11-25,None,,SE,2)CY21_IOT_Robotics_T1_WP_ROSDocker,LinkedIn organic,Disqualified
7a57cc36c073ef07e8f81bfc3b24104a,2021-12-04,夏目,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
7aa0c8c8685aedadea79676738774f8e,2021-12-17,无,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
7ac64d4a90ef0133cc9fe233774fdbee,2021-11-29,"Department Head, Autonomy Development Centers",Aerospace & Aviation,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
7b5816782a28ae2ed37a47927767caad,2021-12-11,cabanii,,IN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
7bc5b1569b74a2c882ce5634d59662f8,2021-12-02,Senior Technologist,Manufacturer - Computer Hardware,FR,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Twitter organic,Nurture
7bc7db933b0e11e872948778a74b80c5,2021-12-08,,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
7bd07c882e9eb2e5c8e879d8600f1477,2021-12-08,carambolas,,PT,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
7bd42b11650bf274c0a86b4defa30b8f,2021-12-30,1,,RU,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
7c4079dbe0d8ed289758b819abdb42eb,2021-12-04,学生,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
7c64f8e4053090a1fdd3b91399ebe047,2021-12-14,STUDENT,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
7c91f8f07e4326adfa082526b4fdaac4,2021-12-17,park,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
7cc5be5017df355ddd4aa55b9f6d545b,2021-12-12,MR,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
7d7a4922c074eb53459867dd1640b7b3,2021-12-16,jjne,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
7dd118af430074b7f58092490e3d4cef,2021-12-15,Phd,,AE,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,New
7ddfebb822714818503ed19a3288333b,2021-12-28,Analista de Sistemas,,CO,2)CY21_IOT_Robotics_T1_WP_ROSDocker,LinkedIn organic,Nurture
7df3e9f54d78703b8c9fa819f68fb67d,2021-12-01,Robot Autonomy Lead,Construction,IN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Facebook organic,New
7e4e4de1a3bc0ea807fb6023e21d10d2,2021-12-28,technitien,Utilities & Energy,DO,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Takeover,Disqualified
7e52bba71cc79620b52ea30c46f3a691,2021-12-02,Buamklo,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
7e938f8a69247ff015c595049d9b8887,2021-12-05,engineer,,CA,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,MQL
7f00b8e1546a9f61af3b68915a7658c6,2021-12-21,Gestión de Sistemas,,PE,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
7f2f9dba336d9ff02df68ffbb5e4d951,2021-12-12,cook,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
7f48fd488f9eb2fce3a9649728f11ee7,2021-12-08,ART,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
7f6a757e6037bfd6bbbb5a913785ae79,2021-12-05,Network Engineer,,NL,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,MQL
7f9e3e2d9cbdc2ce90c1260d2721724e,2021-11-29,Chief Robot Officer,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Nurture
7fe9a89ab8b9282dcccca9905cb2e0aa,2021-12-14,快递员,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
8006feef552a530a56219bbd8fd5c9ce,2021-12-06,Manager,,BJ,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Disqualified
801b8336b98c396f98f47bd007aa4857,2021-12-09,wqeadqw,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
80336151d297e6fa9e2f89aa291e9e60,2021-12-16,fesfg,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
805e1d47d34eafeda4b033b124dec80b,2021-12-01,Lead Engineer,,DE,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,New
808921f2382f2879118eb1522ce0b0b0,2021-11-26,Software Architect,Manufacturer - Other,IT,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,MQL
809f55981ef85459e17a4a72564e7358,2021-12-15,bg,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
80a890dd146d9afed6add91ef4afe685,2021-12-01,Consultant,,NO,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,New
80b5adf9d4e9526fd441f6e00508835d,2021-11-28,im,,PL,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Takeover,Disqualified
80bb5d05e5f13e348c12b7f8772ed6d2,2021-12-25,ALL,,LV,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
80e50907b53db81541413fc79e23191b,2021-12-06,do,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
80f2c1ed0d7b48df0f170616d713d93d,2021-12-12,None,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
812356fbd057d1cb3ecdf0fa790ee161,2021-11-26,21212,,SE,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Facebook organic,Disqualified
812f31565f32a0803e466264779b3a3a,2021-12-16,董事长,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
814dd0ba54bc0cf27986076471505ca1,2021-12-09,YHvvtc,,PT,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
81578af86fdec4d1af2daf40262b6bcf,2021-12-16,学生,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
81609323d9281b9f26565fc590b9c5fc,2021-12-20,wu,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
81715ea2dae1fbb3bafd27ea2a53ed1f,2021-12-09,idk,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
81a978cf8deb0f644375ff2490d0eeaa,2021-12-21,-,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Takeover,Disqualified
81bca962ca36b8f71dfa9a164d810e54,2021-12-03,Professor,,DE,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,New
81be696020d90f49c76e293469029072,2021-12-06,VP,,IN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Nurture
81e35cf079d8792bdb97817f15289a97,2021-12-13,7867,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
81f434874875163ec9014b61681ac193,2021-11-28,123,,SG,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
82008963324b3f5e4976493e81995ba5,2021-12-14,shenyang,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
820b72fd8cb75b7b11042d07337f555d,2021-12-04,Hgjbc,,MA,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Takeover,Nurture
823fa593af0cae43b4081af2294f08cf,2021-11-23,Robotics,,TR,2)CY21_IOT_Robotics_T1_WP_ROSDocker,LinkedIn organic,Nurture
8282e25599f263fd29b3c36aa71048b8,2021-11-28,joijd,,DK,2)CY21_IOT_Robotics_T1_WP_ROSDocker,LinkedIn organic,New
82b040a7b9173b834448e295c3697752,2021-12-12,1,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
82e04ff2bc3af8fbf655ad0f0018f7e6,2021-12-09,6,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
82e2a7e59ba514890cf742f66172e4de,2021-12-21,windows,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
82ef7733d6193048a2600cdbb7cf8244,2021-12-11,gnv,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
82fa2d41d1da3fcdebdb04d69226f412,2021-12-02,学生,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
838d28c6caa987096cec7e506315af73,2021-12-16,Advisory Architect,Software Development,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,MQL
83966f792b90df6626e18f9bb4050ac5,2021-12-19,System Integrator,Manufacturer - Other,RO,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,New
83985cadc9c01afd0bd178c0e6a73ddf,2021-12-28,Hhj,,VN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
83c4138f2ea3f0efe2fe6ab2fbf02c19,2021-11-26,Directeur,,CA,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,MQL
83c7f791883d4aac482c84b2e779a7f3,2021-12-16,Ph.D. Candidate,Education & Training,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
84e7de92e1d8f17977b753eb86cb751e,2021-12-10,Doctor,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
84fd0d7c98831737ffba4fd14b116e6c,2021-12-13,toys,,,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
853b0eaccdc6e809b863697503e4bf35,2021-12-16,software engineering,,TJ,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
8555ed50f1dc3359a534bdb1fbae5da5,2021-12-14,student,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
855d5ffb78d94786c24e6a1e615f2464,2021-12-09,学生,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
859807512858ce7eddc0a8f6989b627f,2021-12-17,devops,,FR,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
85b08fb1fae1a9a875933017f1e0278f,2021-12-16,accantant,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
85d49ab75ef5874a06919f9ef50766be,2021-12-17,mangmet,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
860b038900adff1f1f70ab050905a077,2021-12-02,Tech lead,Software Development,GB,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Nurture
8611b1c8a933ae30a128a3342860653e,2021-12-06,学生,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
8688754d296266c575ccf5d53dcc7a0e,2021-12-17,enginer,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
86b20823346b119b81c3df23f752dd36,2021-12-09,Student,,LV,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
86d5ff83def92698c0b7195d174bab7a,2021-12-07,www.tengda.com,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
86d900d83aa6ed7cb5834ee18000f6ba,2021-12-09,Senior Software Engineer,,ZA,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
8717074ded843e39bc8e07944dbace88,2021-12-03,student,,SA,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
874eecedc02de040f993bf88d8a6bd55,2021-12-03,senior software engineer,,IT,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,MQL
875cff2e6c88e3ad791a0abd18f21092,2021-12-07,PS,Technology - Software & Services,KE,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Disqualified
876a765713cf5ee26e0c40a9db24725b,2021-12-11,Mechanical Engineering Student,Education & Training,MX,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
8773cf8ec352ba7d94248eedc33eb558,2021-12-30,"1224376LS',F;NG",,IL,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
878a79999aeb4efdbc6634e6661f1b33,2021-12-08,1,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
878da4495a690a365d85848acccea912,2021-12-06,ceo,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
879c3121d9547ba068375c015abfb6d2,2021-12-07,Software,Manufacturer - Computer Hardware,ES,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Takeover,MQL
87b1db55f041bc9f4ad9c7fdc8beb093,2021-12-14,CTO,,ZA,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
88136a149053365177b328160d070755,2021-12-12,cs,,IL,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
8828e6f2749f914d49d34ab7e11af781,2021-12-17,it,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
88522ba0fe8c4d0e9389e5cae75f3005,2021-12-02,Software Engineer,Software Development,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Unsubscribed
886313c2347c44ca1dfc8727951d7016,2021-11-29,Software Team Lead,Information Technology,DK,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,MQL
889a933e750b23e6bee87a21de3a678c,2021-12-08,Head IT Division,,ML,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
88ba6c60804885c139bde09bb7bf3a54,2021-12-09,Ingeniero Informático,,AR,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
88dd8fa22a30358464bbaa9a592afe9e,2021-12-28,Designer,,,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,MQL
890cef89f74c0d1ad034532cee4c8d1d,2021-12-07,e,,FI,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
896336f48fda461ad21fde9d1683a993,2021-12-08,IoT Technical Manager,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,MQL
89c0799b659c3c53c8866eb6217edf74,2021-12-02,Electrical Engineer,,JP,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Nurture
89cab37b6a2b6208bb56ad463945db72,2021-12-16,free,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
89d4a4afb38c12297f5e4633df7c4c14,2021-12-05,OPs Engineer,,,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
8a08db1d08440198159d2786355101b7,2021-12-12,。…,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
8a19616af503b6bc0b45969fe7bf6b9a,2021-12-10,123,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
8a73a219af32eb447c29f25b7403b02b,2021-11-26,a,,AU,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Disqualified
8a7e96114e9008e5119e2b8ff1528acf,2021-12-06,dennis5943,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
8ab21c97a889210d36ebce6467f16e7c,2021-11-29,Application Research Engineer,Automotive,SG,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
8ad91229eabf56fc4748c7b40f39d188,2021-11-26,Co-Founder COO EVP,Aerospace & Aviation,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,MQL
8b2257fc598d0c25e5e7d0a8f10f4d5b,2021-12-11,rwqer,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
8b6cc830af92b003dcb86400556c066e,2021-12-17,gv,,VN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
8bbe4bcf074d358d02cffc71f86f11a2,2021-12-10,职员,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
8c001ddf48812d752eab55b9e9d64a94,2021-12-06,senior robotics developer,,CZ,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Nurture
8c483ba5d401e8c1f23ad94333aad50d,2021-12-07,Co Founder,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Nurture
8c9687f86c283dd09b1e5abdcf95ee16,2021-11-27,Sr Robotics Software Engineer,Utilities & Energy,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Nurture
8cccfbe3c5bd0c075e3cc80d6991ada1,2021-12-16,student,,HK,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
8d0a401c246cb89c04f4c8300f114b22,2021-12-13,Us,,RU,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
8d18c1717f7adc1ef7966299824fd7e0,2021-12-11,123,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
8d2a147e2e74befc18a39429bd27c762,2021-12-24,paz,,SV,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
8d4ac6297f089c2212d5484b8a3df50e,2021-12-17,PM,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
8d82d29445d3f83b988dfbaf565d87ea,2021-11-27,Technical support,Software Development,IN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Nurture
8d87592c9539f206bec3b8932c8238db,2021-12-06,Consultant,,DE,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
8d8ce9635054523d809c44b16a088eac,2021-12-14,金乌鸦,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
8d947c0925f6ab54f39f61e24d042756,2021-12-09,123456,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
8d9dd9c73a6b277de4af8d985fd9a8e2,2021-12-24,Management,"Leisure, Travel & Hospitality",US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Takeover,Disqualified
8dab17221f9869835ac5fcb6a9717844,2021-11-26,R&D manager,,KR,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Facebook organic,New
8ddec7c18cab81328036446e06391520,2021-12-16,无,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
8e463aded914acb20dc0463502b933b1,2021-12-15,Modern Hardware Platform Development Manager,,,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,MQL
8e46ee140986da94e81815bc0d9b7240,2021-12-14,y,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
8e917f58277e56f0659356bb3de13ec6,2021-11-26,Director,Engineering,DE,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Contact
8e9a704d5174b724c91348648df5b789,2021-12-03,Staff,Education & Training,ID,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
8eb663703a8cf3e830fba6096b1958ac,2021-12-08,45,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
8ed86295cac75e341fb49f6fca91b7cd,2021-12-15,Director,,GB,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,New
8ee828314642704636fc3166b7093338,2021-12-15,студент,,RU,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Takeover,Disqualified
8f763731eacc9036a7f92efdef63b996,2021-12-13,student,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Unsubscribed
8f798b5dbcd36407158f4b7f87119699,2021-12-09,5375922,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
8f80a586a5f40716edccf30392f24e38,2021-12-08,287,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
8f85ab826103125f184f2cf159a003cb,2021-11-26,CTO,Software Development,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,MQL
8fa5f5b762f21c8b5f6310e4cddc88d3,2021-12-10,Technical consultant,,ZA,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
8fb490b91c3f67471d9f6102cfb967ed,2021-12-08,propriter,,IN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
8fe9a7e3eaafd88cc09eb457879a7519,2021-12-04,gongchengshi,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
8ff6ba6aa899b81fbdfec5fc01024300,2021-12-15,NICE,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
8ffc246c3ba2504ed6a7cf1f17a75427,2021-12-07,Student,,KG,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Takeover,Disqualified
900d5388059f0d43bc105256b2def0d6,2021-12-06,President,Software Development,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Twitter organic,Disqualified
9049d704506959ff59c759f5ebccf95b,2021-12-11,Manager,Information Technology,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
9061a2933af43a9b5bd19c2cd148ead2,2021-12-14,jiaoshi,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
9078484343e1fa9532bbf6fdfec76c78,2021-12-11,Dydt,,NG,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
90a552dd6560b56f5e34daad39297848,2021-12-13,ex,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
90d01cfed982b9d1d76c76851c4e91d5,2021-12-11,mhonggnijinpopzpxr,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,New
90e0991c06763fea9db3f824525d8cb9,2021-11-26,Co,,IT,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Disqualified
90f1eab56296f560f79bd844d94bf326,2021-12-23,asd,,KZ,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
91010fe2b377165cb4fa79bb71502409,2021-12-12,一你看,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
911db5dc18883819a771e94cd7cd7b1b,2021-12-16,Graduate student,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
911f9f3fd24321347c3c617ab90ba92a,2021-12-11,SysAdmin,,AR,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
912c6731db11ae577888a7faa225f660,2021-12-06,无,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
9146c72da1a01712cb04a7b62074b1a3,2021-12-01,kubernetes engineer,Manufacturer - Other,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Disqualified
9184f05d3598755b3f3b749962229fe4,2021-11-24,Robotics Software Engineer,,IT,2)CY21_IOT_Robotics_T1_WP_ROSDocker,LinkedIn organic,New
91aa429b9fede9402cf4d94b98c3968f,2021-12-16,da,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
91bdeaaa8a6d418b6120be3b7d80653d,2021-12-16,开发,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
91d0c900a1844ec98f73998c095632ef,2021-12-14,3ds max,Retail & e-commerce,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
92039a87962910cfd292ae765000b878,2021-12-12,无,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
921e16d76c7666fcdf59b567b9317028,2021-12-12,Rd,,PT,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
92444008fdd3e207a13780f7bc767877,2021-12-14,Student,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Takeover,Disqualified
9244966838a75edea21d5651b2821c17,2021-12-10,ccc,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
